time_s,frame,ch0_mv,ch1_mv,ch2_mv,ch3_mv,ch4_mv,ch5_mv,ch6_mv,ch7_mv,status
-39.012,4414734,-1090.47413,-2500,-2500,2499.9997,17.849803,-3.59237194,2499.9997,0.658035278,7
-39.011,4414735,-1084.88649,-2500,-2500,2499.9997,17.6605582,-3.60578299,2499.9997,0.766217709,7
-39.01,4414736,-1088.25058,-2500,-2500,2499.9997,17.7529454,-3.72081995,2499.9997,0.783503056,7
-39.009,4414737,-1085.47509,-2500,-2500,2499.9997,17.6844001,-3.83257866,2499.9997,0.630617142,7
-39.008,4414738,-1073.54969,-2500,-2500,2499.9997,17.747581,-3.90291214,2499.9997,0.570118427,7
-39.007,4414739,-1048.15215,-2500,-2500,2499.9997,17.6632404,-3.88175249,2499.9997,0.472962856,7
-39.006,4414740,-1029.66964,-2500,-2500,2499.9997,17.7815557,-3.76820564,2499.9997,0.32633543,7
-39.005,4414741,-1049.55018,-2500,-2500,2499.9997,17.6915526,-3.67224216,2499.9997,0.109374523,7
-39.004,4414742,-1090.01279,-2500,-2500,2499.9997,17.6283717,-3.87191772,2499.9997,-0.0181794167,7
-39.003,4414743,-1106.73487,-2500,-2500,2499.9997,17.9386139,-3.95089388,2499.9997,-0.0366568565,7
-39.002,4414744,-1104.68537,-2500,-2500,2499.9997,18.1689858,-3.92884016,2499.9997,-0.122487545,7
-39.001,4414745,-1105.66318,-2500,-2500,2499.9997,18.2294846,-3.88711691,2499.9997,-0.0715255737,7
-39,4414746,-1114.07846,-2500,-2500,2499.9997,18.235743,-3.84390354,2499.9997,-0.0414252281,7
-38.999,4414747,-1132.60448,-2500,-2500,2499.9997,18.2726979,-3.76135111,2499.9997,0.0947713852,7
-38.998,4414748,-1154.50799,-2500,-2500,2499.9997,18.2005763,-3.70115042,2499.9997,0.0229477882,7
-38.997,4414749,-1148.82529,-2500,-2500,2499.9997,18.1424618,-3.57329845,2499.9997,-0.0736117363,7
-38.996,4414750,-1113.06787,-2500,-2500,2499.9997,18.1654096,-3.68833542,2499.9997,-0.174343586,7
-38.995,4414751,-1090.08163,-2500,-2500,2499.9997,18.1221962,-3.50415707,2499.9997,-0.281631947,7
-38.994,4414752,-1088.48691,-2500,-2500,2499.9997,18.0757046,-3.38494778,2499.9997,-0.346004963,7
-38.993,4414753,-1089.99252,-2500,-2500,2499.9997,17.9407001,-3.42994928,2499.9997,-0.231564045,7
-38.992,4414754,-1081.93755,-2500,-2500,2499.9997,17.7687407,-3.44723463,2499.9997,-0.145733356,7
-38.991,4414755,-1065.16212,-2500,-2500,2499.9997,17.6540017,-3.56853008,2499.9997,-0.134408474,7
-38.99,4414756,-1036.51047,-2500,-2500,2499.9997,17.7353621,-3.59654427,2499.9997,-0.32544136,7
-38.989,4414757,-1028.94008,-2500,-2500,2499.9997,17.6265836,-3.71158123,2499.9997,-0.469386578,7
-38.988,4414758,-1060.88847,-2500,-2500,2499.9997,17.3726678,-3.76105309,2499.9997,-0.577569008,7
-38.987,4414759,-1095.46512,-2500,-2500,2499.9997,17.361939,-3.82214785,2499.9997,-0.603199005,7
-38.986,4414760,-1101.3031,-2500,-2500,2499.9997,17.4206495,-3.91721725,2499.9997,-0.623464584,7
-38.985,4414761,-1098.73235,-2500,-2500,2499.9997,17.5863504,-3.91542912,2499.9997,-0.716745853,7
-38.984,4414762,-1102.15724,-2500,-2500,2499.9997,17.6015496,-3.87638807,2499.9997,-0.665783882,7
-38.983,4414763,-1113.46215,-2500,-2500,2499.9997,17.6391006,-3.71396542,2499.9997,-0.700056553,7
-38.982,4414764,-1138.10688,-2500,-2500,2499.9997,17.6551938,-3.81350517,2499.9997,-0.745356083,7
-38.981,4414765,-1155.7737,-2500,-2500,2499.9997,17.5964832,-3.57031822,2499.9997,-0.669956207,7
-38.98,4414766,-1135.16897,-2500,-2500,2499.9997,17.6358223,-3.57985497,2499.9997,-0.774562359,7
-38.979,4414767,-1084.47433,-2500,-2500,2499.9997,17.4996257,-3.5661459,2499.9997,-0.698268414,7
-38.978,4414768,-1056.3612,-2500,-2500,2499.9997,17.6984072,-3.53008509,2499.9997,-0.815391541,7
-38.977,4414769,-1050.00645,-2500,-2500,2499.9997,17.747879,-3.5443902,2499.9997,-1.00791454,7
-38.976,4414770,-1045.25596,-2500,-2500,2499.9997,17.7332759,-3.55780125,2499.9997,-1.03622675,7
-38.975,4414771,-1035.41136,-2500,-2500,2499.9997,17.7052617,-3.62455845,2499.9997,-1.21176243,7
-38.974,4414772,-1012.31247,-2500,-2500,2499.9997,17.5374746,-3.69042158,2499.9997,-1.16080046,7
-38.973,4414773,-985.997319,-2500,-2500,2499.9997,17.6972151,-3.5494566,2499.9997,-0.938177109,7
-38.972,4414774,-993.320048,-2500,-2500,2499.9997,17.6149607,-3.67224216,2499.9997,-0.742375851,7
-38.971,4414775,-1033.80293,-2500,-2500,2499.9997,17.6724792,-3.66181135,2499.9997,-0.666379929,7
-38.97,4414776,-1059.24606,-2500,-2500,2499.9997,17.6855922,-3.73929739,2499.9997,-0.570416451,7
-38.969,4414777,-1057.57505,-2500,-2500,2499.9997,17.8524852,-3.93331051,2499.9997,-0.571906567,7
-38.968,4414778,-1053.4367,-2500,-2500,2499.9997,17.7720189,-3.78042459,2499.9997,-0.701546669,7
-38.967,4414779,-1058.50548,-2500,-2500,2499.9997,17.6808238,-3.70055437,2499.9997,-0.615119934,7
-38.966,4414780,-1072.27147,-2500,-2500,2499.9997,17.7770853,-3.68595123,2499.9997,-0.587999821,7
-38.965,4414781,-1096.56423,-2500,-2500,2499.9997,17.5514817,-3.64363194,2499.9997,-0.605285168,7
-38.964,4414782,-1103.50281,-2500,-2500,2499.9997,17.5067782,-3.59714031,2499.9997,-0.398755074,7
-38.963,4414783,-1076.00212,-2500,-2500,2499.9997,17.6292658,-3.83913517,2499.9997,-0.380277634,7
-38.962,4414784,-1047.21189,-2500,-2500,2499.9997,17.5949931,-3.92228365,2499.9997,-0.519156456,7
-38.961,4414785,-1042.52309,-2500,-2500,2499.9997,17.6271796,-3.94463539,2499.9997,-0.537633896,7
-38.96,4414786,-1046.59647,-2500,-2500,2499.9997,17.6343322,-3.82781029,2499.9997,-0.130832195,7
-38.959,4414787,-1042.09721,-2500,-2500,2499.9997,17.6557899,-3.83883715,2499.9997,0.309050083,7
-38.958,4414788,-1030.09492,-2500,-2500,2499.9997,17.6358223,-4.0230155,2499.9997,0.238716602,7
-38.957,4414789,-1004.54271,-2500,-2500,2499.9997,17.6602602,-3.96072865,2499.9997,0.331997871,7
-38.956,4414790,-987.301767,-2500,-2500,2499.9997,17.8906322,-3.93182039,2499.9997,0.12755394,7
-38.955,4414791,-1009.9411,-2500,-2500,2499.9997,17.9624557,-3.84449959,2499.9997,0.0566244125,7
-38.954,4414792,-1049.84283,-2500,-2500,2499.9997,17.9940462,-3.79562378,2499.9997,0.0697374344,7
-38.953,4414793,-1063.98016,-2500,-2500,2499.9997,18.0387497,-3.97533178,2499.9997,-0.0396370888,7
-38.952,4414794,-1060.96208,-2500,-2500,2499.9997,18.0068612,-3.70264053,2499.9997,-0.20980835,7
-38.951,4414795,-1060.3416,-2500,-2500,2499.9997,17.7907944,-3.73899937,2499.9997,-0.33557415,7
-38.95,4414796,-1067.1401,-2500,-2500,2499.9997,17.7758932,-3.74913216,2499.9997,-0.388920307,7
-38.949,4414797,-1084.92076,-2500,-2500,2499.9997,17.8736448,-4.00692225,2499.9997,-0.384449959,7
-38.948,4414798,-1106.07654,-2500,-2500,2499.9997,17.9991126,-3.96549702,2499.9997,-0.293850899,7
-38.947,4414799,-1097.76944,-2500,-2500,2499.9997,18.106699,-4.11719084,2499.9997,-0.361204147,7
-38.946,4414800,-1062.0299,-2500,-2500,2499.9997,18.055141,-4.19676304,2499.9997,-0.195801258,7
-38.945,4414801,-1041.45408,-2500,-2500,2499.9997,18.1245804,-3.97145748,2499.9997,-0.106692314,7
-38.944,4414802,-1041.72587,-2500,-2500,2499.9997,18.0968642,-3.78131866,2499.9997,-0.30785799,7
-38.943,4414803,-1042.94419,-2500,-2500,2499.9997,18.1606412,-3.91215086,2499.9997,-0.311136246,7
-38.942,4414804,-1035.03078,-2500,-2500,2499.9997,18.1084871,-3.98784876,2499.9997,-0.359714031,7
-38.941,4414805,-1018.21214,-2500,-2500,2499.9997,18.09448,-3.87281179,2499.9997,-0.477433205,7
-38.94,4414806,-990.125537,-2500,-2500,2499.9997,18.0229545,-3.85850668,2499.9997,-0.506639481,7
-38.939,4414807,-984.176695,-2500,-2500,2499.9997,17.9794431,-3.86357307,2499.9997,-0.596344471,7
-38.938,4414808,-1018.00621,-2500,-2500,2499.9997,17.8325176,-3.81737947,2499.9997,-0.766813755,7
-38.937,4414809,-1051.96208,-2500,-2500,2499.9997,18.0700421,-3.63707542,2499.9997,-0.7173419,7
-38.936,4414810,-1059.18199,-2500,-2500,2499.9997,18.1770325,-3.61561775,2499.9997,-0.520646572,7
-38.935,4414811,-1058.01046,-2500,-2500,2499.9997,18.2667375,-3.5366416,2499.9997,-0.429451466,7
-38.934,4414812,-1061.79208,-2500,-2500,2499.9997,18.4503198,-3.33726406,2499.9997,-0.286400318,7
-38.933,4414813,-1073.14438,-2500,-2500,2499.9997,18.4002519,-3.40610743,2499.9997,-0.115036964,7
-38.932,4414814,-1096.59731,-2500,-2500,2499.9997,18.1561708,-3.54737043,2499.9997,0.0062584877,7
-38.931,4414815,-1111.646,-2500,-2500,2499.9997,17.8587437,-3.49491835,2499.9997,0.019967556,7
-38.93,4414816,-1091.14587,-2500,-2500,2499.9997,17.8557634,-3.53097916,2499.9997,-0.0634789467,7
-38.929,4414817,-1056.06794,-2500,-2500,2499.9997,17.7299976,-3.47554684,2499.9997,-0.031888485,7
-38.928,4414818,-1043.79058,-2500,-2500,2499.9997,17.6259875,-3.34650278,2499.9997,0.0739097595,7
-38.927,4414819,-1045.63147,-2500,-2500,2499.9997,17.6969171,-3.48299742,2499.9997,0.106394291,7
-38.926,4414820,-1043.24013,-2500,-2500,2499.9997,17.837286,-3.59296799,2499.9997,-0.042617321,7
-38.925,4414821,-1033.55139,-2500,-2500,2499.9997,17.7499652,-3.52144241,2499.9997,0.000894069672,7
-38.924,4414822,-1011.43956,-2500,-2500,2499.9997,17.9028511,-3.71992588,2499.9997,-0.0458955765,7
-38.923,4414823,-986.104906,-2500,-2500,2499.9997,18.0110335,-3.61502171,2499.9997,0.00268220901,7
-38.922,4414824,-994.202495,-2500,-2500,2499.9997,17.939806,-3.5649538,2499.9997,-0.000298023224,7
-38.921,4414825,-1032.37897,-2500,-2500,2499.9997,18.0232525,-3.55154276,2499.9997,0.118911266,7
-38.92,4414826,-1055.89718,-2500,-2500,2499.9997,18.2592869,-3.63796949,2499.9997,0.306069851,7
-38.919,4414827,-1054.60137,-2500,-2500,2499.9997,18.2038546,-3.65495682,2499.9997,0.495612621,7
-38.918,4414828,-1052.39511,-2500,-2500,2499.9997,18.1019306,-3.55064869,2499.9997,0.553131104,7
-38.917,4414829,-1059.13162,-2500,-2500,2499.9997,18.1770325,-3.53932381,2499.9997,0.813901424,7
-38.916,4414830,-1075.66208,-2500,-2500,2499.9997,18.2110071,-3.37719917,2499.9997,0.861883163,7
-38.915,4414831,-1101.771,-2500,-2500,2499.9997,18.0229545,-3.33964825,2499.9997,0.896453857,7
-38.914,4414832,-1107.69749,-2500,-2500,2499.9997,17.8435445,-3.49342823,2499.9997,0.837147236,7
-38.913,4414833,-1077.2869,-2500,-2500,2499.9997,17.8560615,-3.41773033,2499.9997,0.759959221,7
-38.912,4414834,-1048.80154,-2500,-2500,2499.9997,17.7332759,-3.57985497,2499.9997,0.669062138,7
-38.911,4414835,-1044.01946,-2500,-2500,2499.9997,17.798245,-3.70949507,2499.9997,0.635683537,7
-38.91,4414836,-1046.52286,-2500,-2500,2499.9997,17.8855658,-3.67760658,2499.9997,0.555515289,7
-38.909,4414837,-1041.26722,-2500,-2500,2499.9997,17.7624822,-3.81499529,2499.9997,0.323653221,7
-38.908,4414838,-1027.91697,-2500,-2500,2499.9997,17.9895759,-3.8343668,2499.9997,0.0840425491,7
-38.907,4414839,-1000.48721,-2500,-2500,2499.9997,17.9186463,-3.7035346,2499.9997,-0.0563263893,7
-38.906,4414840,-984.149277,-2500,-2500,2499.9997,17.9773569,-3.708601,2499.9997,-0.17285347,7
-38.905,4414841,-1006.7305,-2500,-2500,2499.9997,17.876029,-3.52323055,2499.9997,-0.0941753387,7
-38.904,4414842,-1045.93396,-2500,-2500,2499.9997,17.9243088,-3.75121832,2499.9997,0.0533461571,7
-38.903,4414843,-1057.64121,-2500,-2500,2499.9997,17.7940726,-3.78280878,2499.9997,0.180006027,7
-38.902,4414844,-1054.34656,-2500,-2500,2499.9997,17.9168582,-3.83883715,2499.9997,0.130236149,7
-38.901,4414845,-1054.05748,-2500,-2500,2499.9997,18.1102753,-3.87519598,2499.9997,0.0682473183,7
-38.9,4414846,-1061.72025,-2500,-2500,2499.9997,18.1177258,-4.08291817,2499.9997,0.129044056,7
-38.899,4414847,-1080.77049,-2500,-2500,2499.9997,17.965138,-3.97652388,2499.9997,0.130534172,7
-38.898,4414848,-1103.74838,-2500,-2500,2499.9997,17.9833174,-3.66657972,2499.9997,-0.0441074371,7
-38.897,4414849,-1096.96448,-2500,-2500,2499.9997,18.0572271,-3.6239624,2499.9997,0.139772892,7
-38.896,4414850,-1061.14745,-2500,-2500,2499.9997,18.2375312,-3.71873379,2499.9997,0.0569224358,7
-38.895,4414851,-1042.07128,-2500,-2500,2499.9997,18.119812,-3.60578299,2499.9997,0.103712082,7
-38.894,4414852,-1041.96131,-2500,-2500,2499.9997,18.12011,-3.51727009,2499.9997,0.128746033,7
-38.893,4414853,-1043.00171,-2500,-2500,2499.9997,18.1540847,-3.64124775,2499.9997,-0.0429153442,7
-38.892,4414854,-1035.60567,-2500,-2500,2499.9997,18.1558728,-3.69608402,2499.9997,-0.0551342964,7
-38.891,4414855,-1019.50198,-2500,-2500,2499.9997,18.1058049,-3.7291646,2499.9997,-0.105202198,7
-38.89,4414856,-991.593599,-2500,-2500,2499.9997,18.1123614,-3.78966331,2499.9997,-0.0256299973,7
-38.889,4414857,-988.419354,-2500,-2500,2499.9997,17.8962946,-4.01854515,2499.9997,0.0616908073,7
-38.888,4414858,-1024.32042,-2500,-2500,2499.9997,17.9746747,-3.92496586,2499.9997,-0.0575184822,7
-38.887,4414859,-1056.80615,-2500,-2500,2499.9997,17.7541375,-3.875494,2499.9997,-0.062584877,7
-38.886,4414860,-1062.00188,-2500,-2500,2499.9997,18.0110335,-3.89665365,2499.9997,-0.267028809,7
-38.885,4414861,-1057.83641,-2500,-2500,2499.9997,18.0640817,-3.72707844,2499.9997,-0.396072865,7
-38.884,4414862,-1060.20689,-2500,-2500,2499.9997,17.9925561,-3.72648239,2499.9997,-0.527799129,7
-38.883,4414863,-1069.44412,-2500,-2500,2499.9997,18.0533528,-3.80843878,2499.9997,-0.322461128,7
-38.882,4414864,-1091.38817,-2500,-2500,2499.9997,17.9952383,-3.77416611,2499.9997,-0.142455101,7
-38.881,4414865,-1105.44235,-2500,-2500,2499.9997,18.0000067,-3.74317169,2499.9997,-0.222027302,7
-38.88,4414866,-1084.29909,-2500,-2500,2499.9997,17.9052353,-3.86863947,2499.9997,-0.301897526,7
-38.879,4414867,-1049.2149,-2500,-2500,2499.9997,17.8965926,-3.81946564,2499.9997,-0.362694263,7
-38.878,4414868,-1037.87929,-2500,-2500,2499.9997,17.8489089,-3.76999378,2499.9997,-0.551044941,7
-38.877,4414869,-1040.19016,-2500,-2500,2499.9997,17.6984072,-3.81886959,2499.9997,-0.560879707,7
-38.876,4414870,-1037.70345,-2500,-2500,2499.9997,17.6358223,-3.7047267,2499.9997,-0.413060188,7
-38.875,4414871,-1029.42079,-2500,-2500,2499.9997,17.6462531,-3.55929136,2499.9997,-0.47236681,7
-38.874,4414872,-1007.13491,-2500,-2500,2499.9997,17.786622,-3.50266695,2499.9997,-0.564754009,7
-38.873,4414873,-982.353985,-2500,-2500,2499.9997,17.7368522,-3.32921743,2499.9997,-0.493526459,7
-38.872,4414874,-992.753208,-2500,-2500,2499.9997,17.7520514,-3.32981348,2499.9997,-0.294446945,7
-38.871,4414875,-1033.14459,-2500,-2500,2499.9997,17.6885724,-3.53217125,2499.9997,-0.359416008,7
-38.87,4414876,-1057.33633,-2500,-2500,2499.9997,17.8945065,-3.5199523,2499.9997,-0.371038914,7
-38.869,4414877,-1058.63094,-2500,-2500,2499.9997,17.9713964,-3.42190266,2499.9997,-0.512897968,7
-38.868,4414878,-1056.74237,-2500,-2500,2499.9997,17.8542733,-3.56823206,2499.9997,-0.488460064,7
-38.867,4414879,-1062.38425,-2500,-2500,2499.9997,17.8709626,-3.73363495,2499.9997,-0.400543213,7
-38.866,4414880,-1075.68532,-2500,-2500,2499.9997,17.9967284,-3.5995245,2499.9997,-0.268220901,7
-38.865,4414881,-1099.02591,-2500,-2500,2499.9997,17.8232789,-3.80039215,2499.9997,-0.319182873,7
-38.864,4414882,-1103.3833,-2500,-2500,2499.9997,17.5833702,-3.87221575,2499.9997,-0.137686729,7
-38.863,4414883,-1072.101,-2500,-2500,2499.9997,17.6098943,-3.99559736,2499.9997,0.13679266,7
-38.862,4414884,-1043.94853,-2500,-2500,2499.9997,17.6230073,-4.20242548,2499.9997,0.109374523,7
-38.861,4414885,-1040.1985,-2500,-2500,2499.9997,17.7103281,-4.13089991,2499.9997,0.261962414,7
-38.86,4414886,-1042.76508,-2500,-2500,2499.9997,17.7687407,-4.10884619,2499.9997,0.244677067,7
-38.859,4414887,-1037.09131,-2500,-2500,2499.9997,17.721355,-4.06682491,2499.9997,0.104904175,7
-38.858,4414888,-1022.89498,-2500,-2500,2499.9997,17.6393986,-3.96460295,2499.9997,0.250935555,7
-38.857,4414889,-995.392501,-2500,-2500,2499.9997,17.7109241,-4.01288271,2499.9997,0.331401825,7
-38.856,4414890,-978.136063,-2500,-2500,2499.9997,17.8802013,-3.94254923,2499.9997,0.351369381,7
-38.855,4414891,-1001.65486,-2500,-2500,2499.9997,17.9922581,-3.74495983,2499.9997,0.391602516,7
-38.854,4414892,-1040.69054,-2500,-2500,2499.9997,17.9004669,-3.75747681,2499.9997,0.371336937,7
-38.853,4414893,-1054.31825,-2500,-2500,2499.9997,18.0202723,-3.83406878,2499.9997,0.347197056,7
-38.852,4414894,-1051.66852,-2500,-2500,2499.9997,18.0572271,-3.87042761,2499.9997,0.478625298,7
-38.851,4414895,-1054.99357,-2500,-2500,2499.9997,18.2303786,-3.71158123,2499.9997,0.22739172,7
-38.85,4414896,-1064.49902,-2500,-2500,2499.9997,18.0417299,-3.82840633,2499.9997,0.204443932,7
-38.849,4414897,-1085.32667,-2500,-2500,2499.9997,17.9570913,-3.79562378,2499.9997,0.0903010368,7
-38.848,4414898,-1106.52953,-2500,-2500,2499.9997,18.0605054,-3.76909971,2499.9997,-0.0965595245,7
-38.847,4414899,-1098.38277,-2500,-2500,2499.9997,17.8584456,-3.64601612,2499.9997,-0.241398811,7
-38.846,4414900,-1063.0855,-2500,-2500,2499.9997,17.8271532,-3.75330448,2499.9997,-0.312328339,7
-38.845,4414901,-1044.77346,-2500,-2500,2499.9997,17.8858638,-3.74555588,2499.9997,-0.215768814,7
-38.844,4414902,-1045.73965,-2500,-2500,2499.9997,17.9719925,-3.72350216,2499.9997,-0.0500679016,7
-38.843,4414903,-1046.33421,-2500,-2500,2499.9997,18.0336833,-3.76075506,2499.9997,0.110268593,7
-38.842,4414904,-1037.55087,-2500,-2500,2499.9997,17.7851319,-4.00185585,2499.9997,0.301599503,7
-38.841,4414905,-1018.29618,-2500,-2500,2499.9997,17.7532434,-4.01556492,2499.9997,0.2810359,7
-38.84,4414906,-989.67135,-2500,-2500,2499.9997,17.5172091,-4.01884317,2499.9997,0.236034393,7
-38.839,4414907,-986.065567,-2500,-2500,2499.9997,17.4254179,-3.95745039,2499.9997,0.27269125,7
-38.838,4414908,-1020.2986,-2500,-2500,2499.9997,17.5485015,-3.8343668,2499.9997,0.20891428,7
-38.837,4414909,-1051.33414,-2500,-2500,2499.9997,17.4435973,-3.86506319,2499.9997,-0.101029873,7
-38.836,4414910,-1054.44223,-2500,-2500,2499.9997,17.362833,-4.05341387,2499.9997,-0.0432133675,7
-38.835,4414911,-1050.6767,-2500,-2500,2499.9997,17.4626708,-3.9690733,2499.9997,0.0277161598,7
-38.834,4414912,-1053.55203,-2500,-2500,2499.9997,17.5148249,-3.93599272,2499.9997,0.0882148743,7
-38.833,4414913,-1053.75528,-2500,-2500,2499.9997,17.618835,-3.84569168,2499.9997,0.155568123,7
-38.832,4414914,-1057.86115,-2500,-2500,2499.9997,17.5610185,-3.85016203,2499.9997,0.284910202,7
-38.831,4414915,-1060.4468,-2500,-2500,2499.9997,17.5872445,-3.97711992,2499.9997,0.376999378,7
-38.83,4414916,-1033.84316,-2500,-2500,2499.9997,17.8793073,-3.71158123,2499.9997,0.369846821,7
-38.829,4414917,-1000.15283,-2500,-2500,2499.9997,17.8492069,-3.39210033,2499.9997,0.238716602,7
-38.828,4414918,-988.768339,-2500,-2500,2499.9997,17.760396,-3.30626965,2499.9997,0.0494718552,7
-38.827,4414919,-990.24415,-2500,-2500,2499.9997,17.8599358,-3.33219767,2499.9997,0.0309944153,7
-38.826,4414920,-988.394618,-2500,-2500,2499.9997,17.7520514,-3.51905823,2499.9997,0.108778477,7
-38.825,4414921,-978.845656,-2500,-2500,2499.9997,17.7288055,-3.61025333,2499.9997,0.034570694,7
-38.824,4414922,-956.524014,-2500,-2500,2499.9997,17.5642967,-3.5789609,2499.9997,0.0470876694,7
-38.823,4414923,-933.010876,-2500,-2500,2499.9997,17.3977017,-3.59356403,2499.9997,0.307559967,7
-38.822,4414924,-945.801139,-2500,-2500,2499.9997,17.5005198,-3.62247229,2499.9997,0.275075436,7
-38.821,4414925,-987.368226,-2500,-2500,2499.9997,17.8086758,-3.69340181,2499.9997,0.144541264,7
-38.82,4414926,-1008.59612,-2500,-2500,2499.9997,17.7538395,-3.70025635,2499.9997,0.0664591789,7
-38.819,4414927,-1006.95103,-2500,-2500,2499.9997,17.7016854,-3.77416611,2499.9997,0.00983476639,7
-38.818,4414928,-1003.5938,-2500,-2500,2499.9997,17.8068876,-3.82035971,2499.9997,-0.208318233,7
-38.817,4414929,-1008.65483,-2500,-2500,2499.9997,17.8816915,-3.71754169,2499.9997,-0.18119812,7
-38.816,4414930,-1023.92137,-2500,-2500,2499.9997,17.6948309,-3.74376774,2499.9997,-0.0435113907,7
-38.815,4414931,-1047.67412,-2500,-2500,2499.9997,17.6519156,-3.69638205,2499.9997,0.00864267349,7
-38.814,4414932,-1049.30758,-2500,-2500,2499.9997,17.5869465,-3.70681286,2499.9997,0.143647194,7
-38.813,4414933,-1017.0278,-2500,-2500,2499.9997,17.8617239,-3.70651484,2499.9997,0.157356262,7
-38.812,4414934,-990.086198,-2500,-2500,2499.9997,18.0375576,-3.95178795,2499.9997,0.288784504,7
-38.811,4414935,-987.266302,-2500,-2500,2499.9997,17.9943442,-3.96728516,2499.9997,0.329017639,7
-38.81,4414936,-989.242494,-2500,-2500,2499.9997,17.939806,-4.07636166,2499.9997,0.284910202,7
-38.809,4414937,-982.761383,-2500,-2500,2499.9997,17.8816915,-4.04387712,2499.9997,0.406801701,7
-38.808,4414938,-968.674123,-2500,-2500,2499.9997,17.8402662,-3.99380922,2499.9997,0.409185886,7
-38.807,4414939,-941.50126,-2500,-2500,2499.9997,17.8077817,-3.9640069,2499.9997,0.361204147,7
-38.806,4414940,-927.306116,-2500,-2500,2499.9997,17.8995728,-3.98665667,2499.9997,0.427365303,7
-38.805,4414941,-954.443812,-2500,-2500,2499.9997,17.8182125,-4.10974026,2499.9997,0.521242619,7
-38.804,4414942,-995.271504,-2500,-2500,2499.9997,17.7875161,-3.74108553,2499.9997,0.494718552,7
-38.803,4414943,-1007.4237,-2500,-2500,2499.9997,17.7565217,-3.80307436,2499.9997,0.452399254,7
-38.802,4414944,-1005.60814,-2500,-2500,2499.9997,17.7523494,-4.07636166,2499.9997,0.371038914,7
-38.801,4414945,-1007.54917,-2500,-2500,2499.9997,17.632246,-3.87281179,2499.9997,0.203251839,7
-38.8,4414946,-1015.77073,-2500,-2500,2499.9997,17.6984072,-3.91334295,2499.9997,0.0336766243,7
-38.799,4414947,-1033.80263,-2500,-2500,2499.9997,17.7189708,-4.18186188,2499.9997,0.0953674316,7
-38.798,4414948,-1053.32792,-2500,-2500,2499.9997,17.658174,-4.03106213,2499.9997,0.258684158,7
-38.797,4414949,-1043.14715,-2500,-2500,2499.9997,17.8048015,-3.96490097,2499.9997,0.137090683,7
-38.796,4414950,-1007.92617,-2500,-2500,2499.9997,17.9392099,-3.84360552,2499.9997,0.0306963921,7
-38.795,4414951,-989.450216,-2500,-2500,2499.9997,17.9564953,-3.87698412,2499.9997,-0.028014183,7
-38.794,4414952,-989.62158,-2500,-2500,2499.9997,17.9794431,-4.02241945,2499.9997,-0.0900030136,7
-38.793,4414953,-990.344882,-2500,-2500,2499.9997,17.9100037,-3.92258167,2499.9997,0.0104308128,7
-38.792,4414954,-981.234014,-2500,-2500,2499.9997,17.8384781,-3.92228365,2499.9997,-0.0858306885,7
-38.791,4414955,-960.991979,-2500,-2500,2499.9997,17.8724527,-3.79323959,2499.9997,-0.0432133675,7
-38.79,4414956,-931.970775,-2500,-2500,2499.9997,17.6665187,-3.78578901,2499.9997,-0.149309635,7
-38.789,4414957,-930.197537,-2500,-2500,2499.9997,17.5049901,-3.63856554,2499.9997,-0.124573708,7
-38.788,4414958,-965.649784,-2500,-2500,2499.9997,17.8083777,-3.57657671,2499.9997,-0.0646710396,7
-38.787,4414959,-997.485816,-2500,-2500,2499.9997,17.9740787,-3.67641449,2499.9997,0.0929832458,7
-38.786,4414960,-1003.62599,-2500,-2500,2499.9997,17.8793073,-3.52710485,2499.9997,0.0736117363,7
-38.785,4414961,-1001.82652,-2500,-2500,2499.9997,17.9493427,-3.62366438,2499.9997,-0.0596046448,7
-38.784,4414962,-1006.34396,-2500,-2500,2499.9997,17.9365277,-3.734231,2499.9997,-0.14513731,7
-38.783,4414963,-1018.65977,-2500,-2500,2499.9997,17.901659,-3.86297703,2499.9997,-0.109672546,7
-38.782,4414964,-1041.96787,-2500,-2500,2499.9997,17.7761912,-3.69280577,2499.9997,-0.32633543,7
-38.781,4414965,-1054.40289,-2500,-2500,2499.9997,17.8700686,-3.75419855,2499.9997,-0.259876251,7
-38.78,4414966,-1032.74226,-2500,-2500,2499.9997,17.7776814,-3.7625432,2499.9997,-0.0435113907,7
-38.779,4414967,-1000.62281,-2500,-2500,2499.9997,17.7451968,-3.68118286,2499.9997,-0.0730156898,7
-38.778,4414968,-991.661847,-2500,-2500,2499.9997,17.8623199,-3.86923552,2499.9997,-0.0840425491,7
-38.777,4414969,-994.984508,-2500,-2500,2499.9997,17.9645419,-3.91572714,2499.9997,0.0011920929,7
-38.776,4414970,-992.682278,-2500,-2500,2499.9997,17.9669261,-3.90231609,2499.9997,-0.0214576721,7
-38.775,4414971,-982.486308,-2500,-2500,2499.9997,17.9636478,-3.862679,2499.9997,-0.017285347,7
-38.774,4414972,-956.011713,-2500,-2500,2499.9997,17.9460645,-3.95417213,2499.9997,-0.132322311,7
-38.773,4414973,-931.664407,-2500,-2500,2499.9997,17.7675486,-3.82512808,2499.9997,-0.000596046448,7
-38.772,4414974,-943.377912,-2500,-2500,2499.9997,17.6697969,-3.60101461,2499.9997,-0.189244747,7
-38.771,4414975,-982.85675,-2500,-2500,2499.9997,17.5693631,-3.67164612,2499.9997,-0.281631947,7
