time_s,frame,ch0_mv,ch1_mv,ch2_mv,status
-26.056,461731,1243.99751,1374.48639,-1791.94033,1
-26.055,461732,1228.62548,1372.5093,-1793.12646,1
-26.054,461733,1211.36039,1369.19111,-1792.8043,1
-26.053,461734,1218.46765,1369.19379,-1788.99616,1
-26.052,461735,1247.77406,1371.1682,-1785.57754,1
-26.051,461736,1263.60267,1372.62166,-1786.02308,1
-26.05,461737,1263.38899,1373.294,-1788.50234,1
-26.049,461738,1263.39346,1372.86842,-1789.97546,1
-26.048,461739,1268.78411,1373.25704,-1789.64287,1
-26.047,461740,1281.42297,1376.56301,-1790.61204,1
-26.046,461741,1304.86667,1379.18979,-1789.36005,1
-26.045,461742,1307.20377,1380.34284,-1792.20974,1
-26.044,461743,1278.30744,1378.78746,-1796.70513,1
-26.043,461744,1251.62154,1377.55454,-1796.34094,1
-26.042,461745,1247.58452,1375.59325,-1794.9003,1
-26.041,461746,1249.35478,1375.63258,-1794.54714,1
-26.04,461747,1246.19722,1375.89306,-1791.78149,1
-26.039,461748,1237.20139,1374.65,-1791.43518,1
-26.038,461749,1218.24205,1371.11098,-1791.24564,1
-26.037,461750,1206.8069,1369.4194,-1790.47018,1
-26.036,461751,1223.39845,1370.22197,-1786.26895,1
-26.035,461752,1251.6284,1372.20234,-1783.36293,1
-26.034,461753,1261.04891,1375.27287,-1785.33018,1
-26.033,461754,1260.01805,1375.4034,-1788.05321,1
-26.032,461755,1262.8302,1375.16707,-1789.23666,1
-26.031,461756,1271.79742,1375.48834,-1790.44157,1
-26.03,461757,1290.84885,1376.4292,-1788.3873,1
-26.029,461758,1310.29248,1379.64785,-1789.69979,1
-26.028,461759,1302.2384,1379.46129,-1794.26402,1
-26.027,461760,1269.67251,1378.4337,-1796.72569,1
-26.026,461761,1250.57101,1376.80173,-1796.50366,1
-26.025,461762,1250.68396,1375.03326,-1794.63655,1
-26.024,461763,1252.26259,1376.32191,-1793.50615,1
-26.023,461764,1246.89251,1374.31949,-1791.8548,1
-26.022,461765,1235.68833,1373.84564,-1792.45532,1
-26.021,461766,1215.39295,1370.63742,-1792.37038,1
-26.02,461767,1211.71117,1368.82693,-1789.2608,1
-26.019,461768,1236.08083,1370.6243,-1785.06881,1
-26.018,461769,1257.55459,1373.16942,-1783.29289,1
-26.017,461770,1258.70198,1376.11717,-1784.87092,1
-26.016,461771,1255.92381,1375.92822,-1787.51171,1
-26.015,461772,1260.49459,1375.74345,-1789.35915,1
-26.014,461773,1272.98713,1377.02793,-1789.27779,1
-26.013,461774,1296.86624,1378.9475,-1788.93626,1
-26.012,461775,1309.1594,1381.30903,-1790.93778,1
-26.011,461776,1289.70981,1380.1834,-1794.65771,1
-26.01,461777,1259.23157,1378.91322,-1797.05322,1
-26.009,461778,1247.9195,1376.92183,-1796.16243,1
-26.008,461779,1251.00136,1375.92047,-1794.7188,1
-26.007,461780,1250.4825,1375.30357,-1793.93232,1
-26.006,461781,1244.44783,1374.605,-1791.94599,1
-26.005,461782,1228.13702,1371.16492,-1792.5486,1
-26.004,461783,1211.35622,1369.09574,-1792.84126,1
-26.003,461784,1219.00767,1368.76613,-1788.78188,1
-26.002,461785,1250.35137,1371.11425,-1784.37948,1
-26.001,461786,1277.52155,1374.84282,-1785.47323,1
-26,461787,1286.90451,1377.61384,-1788.34081,1
-25.999,461788,1290.46708,1377.26039,-1790.01838,1
-25.998,461789,1296.21774,1377.20823,-1789.70098,1
-25.997,461790,1311.22112,1379.98253,-1789.51323,1
-25.996,461791,1335.20246,1382.17807,-1788.75506,1
-25.995,461792,1337.66681,1383.96442,-1792.71847,1
-25.994,461793,1309.00651,1382.59828,-1796.36687,1
-25.993,461794,1282.77093,1379.59927,-1796.76026,1
-25.992,461795,1278.05054,1377.29049,-1793.42061,1
-25.991,461796,1281.3887,1376.57225,-1792.74648,1
-25.99,461797,1279.45423,1377.44993,-1793.37084,1
-25.989,461798,1271.2118,1376.24443,-1792.76466,1
-25.988,461799,1253.42339,1373.41976,-1792.94884,1
-25.987,461800,1242.29431,1372.09147,-1791.99547,1
-25.986,461801,1261.68758,1372.32393,-1787.39846,1
-25.985,461802,1290.78358,1373.20459,-1785.61985,1
-25.984,461803,1298.47586,1376.50281,-1786.48144,1
-25.983,461804,1296.1182,1376.61785,-1788.11908,1
-25.982,461805,1297.24443,1375.96607,-1789.36929,1
-25.981,461806,1304.93164,1377.34681,-1791.13358,1
-25.98,461807,1324.8992,1379.42672,-1789.32607,1
-25.979,461808,1344.10858,1381.2694,-1790.3167,1
-25.978,461809,1333.51326,1381.04826,-1794.45773,1
-25.977,461810,1299.94154,1380.93442,-1796.63122,1
-25.976,461811,1282.1877,1377.75719,-1797.45197,1
-25.975,461812,1281.73083,1377.00319,-1795.12888,1
-25.974,461813,1283.02455,1378.32999,-1793.17355,1
-25.973,461814,1278.40281,1378.11393,-1793.10948,1
-25.972,461815,1265.63936,1375.44394,-1793.10024,1
-25.971,461816,1245.22835,1372.54804,-1792.55009,1
-25.97,461817,1244.19928,1372.62851,-1789.65151,1
-25.969,461818,1269.44929,1372.98763,-1785.12067,1
-25.968,461819,1291.20946,1374.79067,-1785.61479,1
-25.967,461820,1295.04681,1376.79219,-1786.69989,1
-25.966,461821,1293.64043,1376.00809,-1787.29653,1
-25.965,461822,1296.93419,1375.94432,-1788.32561,1
-25.964,461823,1307.77419,1377.91932,-1789.29269,1
-25.963,461824,1330.01626,1381.13022,-1788.50591,1
-25.962,461825,1343.16474,1383.33976,-1790.98427,1
-25.961,461826,1322.6065,1382.14946,-1796.6947,1
-25.96,461827,1290.80385,1379.60523,-1798.30104,1
-25.959,461828,1282.88239,1377.98548,-1795.70585,1
-25.958,461829,1285.88706,1376.69414,-1794.64281,1
-25.957,461830,1284.52986,1378.05432,-1793.62833,1
-25.956,461831,1276.72166,1377.65706,-1793.13093,1
-25.955,461832,1260.27465,1374.093,-1792.48303,1
-25.954,461833,1243.18659,1371.1533,-1791.65274,1
-25.953,461834,1251.4475,1371.79732,-1788.31398,1
-25.952,461835,1279.65838,1375.04101,-1785.42376,1
-25.951,461836,1293.69378,1377.35605,-1786.90404,1
-25.95,461837,1293.31708,1378.29959,-1788.40101,1
-25.949,461838,1292.61404,1377.0619,-1788.92583,1
-25.948,461839,1297.96296,1377.96581,-1789.85685,1
-25.947,461840,1313.50189,1380.51182,-1789.58118,1
-25.946,461841,1337.18997,1382.46298,-1789.4271,1
-25.945,461842,1338.9042,1382.20787,-1792.88,1
-25.944,461843,1309.8219,1381.17909,-1796.62943,1
-25.943,461844,1285.45552,1378.74573,-1797.69158,1
-25.942,461845,1284.70629,1377.78014,-1795.42631,1
-25.941,461846,1286.32456,1377.85614,-1793.53148,1
-25.94,461847,1282.96942,1377.6201,-1793.15597,1
-25.939,461848,1274.74517,1375.90319,-1792.49555,1
-25.938,461849,1254.45426,1372.97094,-1793.06805,1
-25.937,461850,1243.15262,1371.95468,-1791.46469,1
-25.936,461851,1262.60817,1373.41499,-1786.57204,1
-25.935,461852,1289.88385,1374.64523,-1784.33061,1
-25.934,461853,1297.52815,1377.23088,-1784.67721,1
-25.933,461854,1296.08929,1377.95508,-1787.53555,1
-25.932,461855,1298.3048,1377.51192,-1789.59459,1
-25.931,461856,1305.48656,1379.82398,-1790.35932,1
-25.93,461857,1324.39315,1382.62421,-1788.78218,1
-25.929,461858,1342.91053,1383.72988,-1790.45141,1
-25.928,461859,1330.66773,1383.24976,-1794.22796,1
-25.927,461860,1296.55778,1383.17943,-1796.11921,1
-25.926,461861,1280.41714,1380.19979,-1795.42571,1
-25.925,461862,1280.48778,1377.05743,-1793.15746,1
-25.924,461863,1282.73398,1377.38854,-1792.74917,1
-25.923,461864,1278.74106,1376.95849,-1791.78298,1
-25.922,461865,1267.04872,1375.20522,-1791.60804,1
-25.921,461866,1246.66959,1372.27267,-1792.9852,1
-25.92,461867,1245.49806,1371.8012,-1789.85685,1
-25.919,461868,1272.92186,1373.22009,-1785.16299,1
-25.918,461869,1293.75875,1374.31175,-1785.04825,1
-25.917,461870,1295.95459,1376.21641,-1785.8094,1
-25.916,461871,1294.25883,1375.99379,-1788.34289,1
-25.915,461872,1298.66332,1377.01035,-1790.49075,1
-25.914,461873,1311.60766,1378.73173,-1790.7545,1
-25.913,461874,1335.74903,1382.05856,-1790.29286,1
-25.912,461875,1346.3378,1382.80421,-1791.59015,1
-25.911,461876,1323.62723,1380.6957,-1795.26985,1
-25.91,461877,1291.37099,1379.8508,-1796.85175,1
-25.909,461878,1281.67689,1378.40778,-1794.89017,1
-25.908,461879,1281.86792,1378.01647,-1793.63132,1
-25.907,461880,1280.58374,1377.7715,-1791.81933,1
-25.906,461881,1272.26263,1376.77222,-1790.91096,1
-25.905,461882,1256.3172,1374.18389,-1792.26547,1
-25.904,461883,1240.0648,1373.13485,-1790.59118,1
-25.903,461884,1251.11789,1373.4296,-1786.35091,1
-25.902,461885,1280.48062,1374.33231,-1783.53935,1
-25.901,461886,1293.66249,1376.79935,-1785.48545,1
-25.9,461887,1293.40619,1378.08114,-1786.70824,1
-25.899,461888,1294.73597,1376.52129,-1788.08093,1
-25.898,461889,1300.59779,1377.25919,-1791.60327,1
-25.897,461890,1316.73932,1380.27877,-1790.10719,1
-25.896,461891,1340.34932,1381.87617,-1789.68549,1
-25.895,461892,1340.30163,1382.23708,-1793.24895,1
-25.894,461893,1310.7568,1380.06836,-1797.56492,1
-25.893,461894,1286.93283,1378.20542,-1797.15216,1
-25.892,461895,1283.85454,1376.52218,-1795.97765,1
-25.891,461896,1286.03518,1378.057,-1794.21395,1
-25.89,461897,1282.8669,1377.75183,-1793.17534,1
-25.889,461898,1273.47529,1375.56016,-1793.08563,1
-25.888,461899,1253.39627,1373.07525,-1793.77466,1
-25.887,461900,1243.69204,1370.75454,-1790.35753,1
-25.886,461901,1264.08219,1372.73341,-1785.77423,1
-25.885,461902,1289.35069,1375.42874,-1785.73936,1
-25.884,461903,1295.25274,1377.49434,-1787.62138,1
-25.883,461904,1293.54954,1378.19618,-1788.0109,1
-25.882,461905,1294.93505,1377.82246,-1788.41382,1
-25.881,461906,1302.75279,1377.71726,-1789.23011,1
-25.88,461907,1323.94999,1380.2129,-1788.21266,1
-25.879,461908,1342.71145,1384.22221,-1789.22713,1
-25.878,461909,1331.39819,1382.95591,-1793.07848,1
-25.877,461910,1298.86985,1379.69643,-1798.03818,1
-25.876,461911,1284.32959,1377.8758,-1796.79573,1
-25.875,461912,1285.38609,1377.36171,-1793.99639,1
-25.874,461913,1285.72971,1377.19691,-1792.39661,1
-25.873,461914,1281.8861,1376.42682,-1792.80847,1
-25.872,461915,1268.5892,1374.95846,-1792.92172,1
-25.871,461916,1248.31855,1371.33837,-1791.82798,1
-25.87,461917,1247.80774,1371.17952,-1789.63751,1
-25.869,461918,1275.57427,1372.76918,-1785.79628,1
-25.868,461919,1297.22625,1374.50486,-1786.07821,1
-25.867,461920,1299.76928,1376.85597,-1787.20385,1
-25.866,461921,1298.12181,1378.19082,-1788.25259,1
-25.865,461922,1301.33539,1377.66629,-1789.99275,1
-25.864,461923,1310.48024,1379.01455,-1790.53307,1
-25.863,461924,1333.85271,1382.51334,-1788.7935,1
-25.862,461925,1343.14507,1383.81481,-1789.94089,1
-25.861,461926,1319.70197,1382.50381,-1795.44717,1
-25.86,461927,1288.84345,1381.52868,-1796.22203,1
-25.859,461928,1281.44562,1379.24314,-1795.6087,1
-25.858,461929,1284.87676,1378.54367,-1793.60092,1
-25.857,461930,1283.01799,1379.32807,-1793.90848,1
-25.856,461931,1277.32247,1376.93971,-1792.75125,1
-25.855,461932,1266.98613,1373.73149,-1792.79149,1
-25.854,461933,1262.75152,1372.30963,-1792.64575,1
-25.853,461934,1279.57225,1372.5841,-1789.46644,1
-25.852,461935,1311.95486,1374.02296,-1785.13438,1
-25.851,461936,1326.67035,1376.41072,-1787.17822,1
-25.85,461937,1327.838,1377.58821,-1788.93685,1
-25.849,461938,1328.7735,1376.77103,-1790.40104,1
-25.848,461939,1336.36802,1377.4392,-1791.84526,1
-25.847,461940,1353.20783,1380.07194,-1791.68582,1
-25.846,461941,1374.80438,1382.69067,-1791.48763,1
-25.845,461942,1373.384,1382.78544,-1793.91921,1
-25.844,461943,1341.97414,1380.67603,-1798.49982,1
-25.843,461944,1317.1041,1380.85067,-1799.47853,1
-25.842,461945,1314.19986,1380.71626,-1796.06795,1
-25.841,461946,1315.10288,1380.89031,-1794.98851,1
-25.84,461947,1311.40947,1379.81564,-1793.76811,1
-25.839,461948,1301.36877,1377.78193,-1793.68794,1
-25.838,461949,1281.96478,1375.01359,-1794.20441,1
-25.837,461950,1271.94315,1373.65699,-1791.95374,1
-25.836,461951,1291.93842,1373.64656,-1786.86768,1
-25.835,461952,1318.67945,1376.19346,-1784.95467,1
-25.834,461953,1326.67333,1378.68643,-1786.99136,1
-25.833,461954,1324.51057,1379.62341,-1788.0547,1
-25.832,461955,1327.43686,1378.63815,-1790.17991,1
-25.831,461956,1336.82609,1379.53848,-1791.68373,1
-25.83,461957,1358.85239,1383.40771,-1790.10123,1
-25.829,461958,1377.37125,1385.48523,-1791.4784,1
-25.828,461959,1363.81865,1382.76666,-1795.99613,1
-25.827,461960,1329.79572,1381.26522,-1798.26379,1
-25.826,461961,1315.51981,1379.1725,-1797.77414,1
-25.825,461962,1316.36947,1377.6058,-1796.59814,1
-25.824,461963,1316.3358,1378.70789,-1795.76993,1
-25.823,461964,1310.86111,1378.01379,-1794.68662,1
-25.822,461965,1299.21198,1374.85355,-1794.15226,1
-25.821,461966,1279.80649,1372.30039,-1794.2062,1
-25.82,461967,1278.77116,1372.13767,-1791.15176,1
-25.819,461968,1305.4049,1374.80199,-1786.21501,1
-25.818,461969,1325.35398,1377.22611,-1785.76529,1
-25.817,461970,1324.24563,1378.4501,-1788.02311,1
-25.816,461971,1321.92373,1378.24506,-1789.13087,1
-25.815,461972,1325.55217,1378.46738,-1789.75135,1
-25.814,461973,1338.61333,1382.25287,-1791.12524,1
-25.813,461974,1363.53523,1384.15605,-1790.86179,1
-25.812,461975,1372.83802,1385.60981,-1793.07431,1
-25.811,461976,1350.0464,1383.87591,-1797.584,1
-25.81,461977,1320.25599,1381.29711,-1797.67311,1
-25.809,461978,1312.67577,1379.00531,-1795.78602,1
-25.808,461979,1315.71561,1378.89653,-1793.69777,1
-25.807,461980,1313.89618,1378.98445,-1793.56098,1
-25.806,461981,1307.52861,1377.29049,-1793.38872,1
-25.805,461982,1290.6304,1374.79335,-1792.9554,1
-25.804,461983,1275.53433,1373.20399,-1793.04779,1
-25.803,461984,1289.16144,1373.26866,-1791.12583,1
-25.802,461985,1319.14079,1374.57788,-1787.44525,1
-25.801,461986,1332.22997,1377.24578,-1787.65386,1
-25.8,461987,1330.88768,1378.33983,-1789.62618,1
-25.799,461988,1328.80032,1378.62891,-1790.59505,1
-25.798,461989,1334.72085,1379.25833,-1790.89725,1
-25.797,461990,1350.48985,1382.28893,-1790.14683,1
-25.796,461991,1371.59377,1384.47076,-1790.08216,1
-25.795,461992,1369.12346,1383.99601,-1794.14898,1
-25.794,461993,1338.44912,1382.85428,-1798.62618,1
-25.793,461994,1315.57286,1382.24155,-1797.43171,1
-25.792,461995,1313.00181,1380.79524,-1795.1867,1
-25.791,461996,1314.7065,1379.91965,-1793.17236,1
-25.79,461997,1310.23169,1378.65394,-1791.97907,1
-25.789,461998,1299.62683,1376.19495,-1792.97537,1
-25.788,461999,1280.79414,1373.0979,-1793.47873,1
-25.787,462000,1273.2029,1372.32333,-1790.37362,1
-25.786,462001,1296.30983,1373.47192,-1787.24736,1
-25.785,462002,1323.03774,1375.87398,-1785.97867,1
-25.784,462003,1329.8133,1378.1929,-1787.22054,1
-25.783,462004,1328.30888,1378.23045,-1790.64423,1
-25.782,462005,1332.01092,1377.39807,-1791.9293,1
-25.781,462006,1339.51306,1378.82084,-1792.26786,1
-25.78,462007,1360.43876,1381.04081,-1791.03851,1
-25.779,462008,1375.7965,1384.13072,-1792.21958,1
-25.778,462009,1362.15955,1383.53616,-1795.15332,1
-25.777,462010,1329.89228,1382.17211,-1797.70768,1
-25.776,462011,1315.25218,1379.52566,-1797.73867,1
-25.775,462012,1315.79041,1379.08667,-1796.84788,1
-25.774,462013,1316.12927,1378.5702,-1794.37608,1
-25.773,462014,1311.48309,1379.24194,-1793.58393,1
-25.772,462015,1296.48149,1376.23489,-1793.50346,1
-25.771,462016,1275.7656,1372.9164,-1793.04212,1
-25.77,462017,1278.70202,1373.10952,-1789.5624,1
-25.769,462018,1306.94658,1375.65851,-1785.77155,1
-25.768,462019,1324.73379,1377.38943,-1786.64923,1
-25.767,462020,1326.23166,1379.38708,-1789.27034,1
-25.766,462021,1325.95628,1378.16429,-1791.00692,1
-25.765,462022,1333.50879,1377.54619,-1791.31657,1
-25.764,462023,1345.1308,1379.61835,-1791.51237,1
-25.763,462024,1367.20568,1383.56119,-1790.47257,1
-25.762,462025,1375.86802,1384.18555,-1792.82546,1
-25.761,462026,1351.97431,1382.57831,-1797.88947,1
-25.76,462027,1322.33381,1380.97972,-1798.72066,1
-25.759,462028,1315.85658,1378.04151,-1795.68499,1
-25.758,462029,1317.50494,1377.86388,-1794.10696,1
-25.757,462030,1317.62892,1379.09472,-1794.48009,1
-25.756,462031,1311.53107,1377.65616,-1793.10709,1
-25.755,462032,1293.73878,1375.40281,-1793.93619,1
-25.754,462033,1276.95709,1372.52957,-1793.11872,1
-25.753,462034,1289.01124,1374.08793,-1789.22981,1
-25.752,462035,1317.62952,1376.38241,-1785.76291,1
-25.751,462036,1328.62806,1378.02631,-1787.22382,1
-25.75,462037,1327.33762,1379.2941,-1789.39611,1
-25.749,462038,1327.53164,1379.28039,-1790.04103,1
-25.748,462039,1333.78685,1380.06389,-1791.1011,1
-25.747,462040,1351.206,1382.77978,-1791.58211,1
-25.746,462041,1372.03634,1384.98187,-1791.4331,1
-25.745,462042,1367.9722,1383.5308,-1794.36117,1
-25.744,462043,1334.15788,1382.38311,-1798.49237,1
-25.743,462044,1313.20924,1381.02144,-1798.37734,1
-25.742,462045,1313.70217,1379.12005,-1797.12176,1
-25.741,462046,1316.61832,1379.92591,-1795.18491,1
-25.74,462047,1313.48908,1378.61669,-1793.65128,1
-25.739,462048,1303.16317,1377.18558,-1793.87689,1
-25.738,462049,1283.83636,1374.59934,-1794.32273,1
-25.737,462050,1277.78083,1371.50437,-1791.53979,1
-25.736,462051,1301.08386,1372.29502,-1787.53763,1
-25.735,462052,1327.77929,1375.44602,-1786.32021,1
-25.734,462053,1330.63495,1377.90769,-1788.1009,1
-25.733,462054,1328.33511,1379.14121,-1790.8749,1
-25.732,462055,1331.87532,1379.22764,-1791.01795,1
-25.731,462056,1340.51591,1379.45324,-1791.52429,1
-25.73,462057,1362.09279,1382.64,-1790.95089,1
-25.729,462058,1377.05386,1385.01227,-1793.00547,1
-25.728,462059,1360.51506,1384.1036,-1796.40263,1
-25.727,462060,1327.43955,1382.80809,-1798.73496,1
-25.726,462061,1313.06291,1380.31512,-1797.09375,1
-25.725,462062,1314.09109,1379.6553,-1794.63148,1
-25.724,462063,1313.47269,1380.3637,-1794.29829,1
-25.723,462064,1308.00575,1378.59493,-1793.62446,1
-25.722,462065,1294.09671,1376.34069,-1793.41406,1
-25.721,462066,1274.72937,1374.10611,-1793.89805,1
-25.72,462067,1278.96905,1374.46374,-1790.42995,1
-25.719,462068,1307.52176,1375.42397,-1786.23796,1
-25.718,462069,1326.5875,1377.33191,-1786.70436,1
-25.717,462070,1328.6972,1379.35162,-1788.37746,1
-25.716,462071,1327.75813,1378.69418,-1789.51204,1
-25.715,462072,1331.89857,1377.8773,-1789.66969,1
-25.714,462073,1345.21872,1379.86928,-1790.81768,1
-25.713,462074,1369.61162,1382.44152,-1791.1759,1
-25.712,462075,1376.35201,1383.41069,-1793.92546,1
-25.711,462076,1349.49595,1382.61408,-1797.78814,1
-25.71,462077,1320.17463,1380.81044,-1798.8801,1
-25.709,462078,1317.07013,1379.68808,-1796.68397,1
-25.708,462079,1332.47226,1380.17952,-1795.2013,1
-25.707,462080,1341.53575,1379.85945,-1794.20441,1
-25.706,462081,1337.43286,1379.55368,-1794.98136,1
-25.705,462082,1320.66131,1377.35933,-1794.92235,1
-25.704,462083,1305.53544,1376.58,-1793.19531,1
-25.703,462084,1320.83237,1377.97177,-1788.7786,1
-25.702,462085,1349.29657,1379.10962,-1786.38548,1
-25.701,462086,1360.24177,1380.48083,-1787.73731,1
-25.7,462087,1359.10958,1381.09982,-1790.42935,1
-25.699,462088,1359.69669,1381.13111,-1792.02855,1
-25.698,462089,1366.40221,1381.27625,-1792.41925,1
-25.697,462090,1384.50652,1382.67815,-1791.70072,1
-25.696,462091,1407.1396,1385.99455,-1792.38796,1
-25.695,462092,1401.77637,1385.67001,-1795.82626,1
-25.694,462093,1371.61553,1385.59014,-1800.23432,1
-25.693,462094,1351.74841,1383.37225,-1798.38747,1
-25.692,462095,1350.02136,1379.78375,-1796.11713,1
-25.691,462096,1352.2777,1379.93574,-1795.40604,1
-25.69,462097,1348.0112,1380.92846,-1795.35449,1
-25.689,462098,1337.40515,1378.59166,-1795.15153,1
-25.688,462099,1316.30093,1376.05369,-1795.17806,1
-25.687,462100,1310.22841,1375.67133,-1793.46263,1
-25.686,462101,1334.00202,1375.83196,-1789.50101,1
-25.685,462102,1357.27882,1378.00485,-1787.90987,1
-25.684,462103,1362.77199,1380.86677,-1788.72049,1
-25.683,462104,1361.50599,1382.14856,-1791.48465,1
-25.682,462105,1364.63881,1381.12634,-1791.37558,1
-25.681,462106,1373.9112,1381.8574,-1792.23806,1
-25.68,462107,1394.09244,1384.3593,-1791.95642,1
-25.679,462108,1407.23705,1386.5605,-1793.25759,1
-25.678,462109,1390.49232,1386.04611,-1796.51022,1
-25.677,462110,1357.92673,1384.90498,-1799.21865,1
-25.676,462111,1347.49621,1383.16244,-1798.40386,1
-25.675,462112,1349.47479,1381.8562,-1797.75506,1
-25.674,462113,1349.6086,1381.59215,-1796.50575,1
-25.673,462114,1344.29574,1380.60927,-1796.00894,1
-25.672,462115,1330.37984,1376.77163,-1796.14812,1
-25.671,462116,1311.70869,1373.61377,-1795.29399,1
-25.67,462117,1315.50342,1373.9562,-1791.65363,1
-25.669,462118,1344.40154,1376.02955,-1788.00195,1
-25.668,462119,1362.66351,1378.23105,-1788.3727,1
-25.667,462120,1362.56725,1380.32913,-1790.64393,1
-25.666,462121,1361.03541,1379.84633,-1791.61996,1
-25.665,462122,1367.6253,1380.8617,-1792.61327,1
-25.664,462123,1381.44851,1382.20608,-1792.7143,1
-25.663,462124,1404.4106,1385.65063,-1791.09246,1
-25.662,462125,1409.49309,1387.58063,-1793.99461,1
-25.661,462126,1380.38754,1385.80263,-1798.70993,1
-25.66,462127,1351.35978,1384.57805,-1799.62724,1
-25.659,462128,1346.82298,1381.91223,-1798.6533,1
-25.658,462129,1348.61201,1381.85382,-1796.59575,1
-25.657,462130,1346.68767,1382.2785,-1796.53734,1
-25.656,462131,1338.44167,1381.00535,-1794.60794,1
-25.655,462132,1321.25735,1377.83796,-1795.13007,1
-25.654,462133,1308.73591,1375.39715,-1793.38127,1
-25.653,462134,1325.04612,1375.95743,-1789.79546,1
-25.652,462135,1352.03063,1377.48539,-1787.889,1
-25.651,462136,1361.52297,1380.22304,-1787.94563,1
-25.65,462137,1360.18485,1382.20876,-1789.59161,1
-25.649,462138,1362.08445,1381.04886,-1790.71486,1
-25.648,462139,1369.71027,1380.14972,-1792.70983,1
-25.647,462140,1389.0776,1382.46238,-1792.50956,1
-25.646,462141,1411.28927,1385.75673,-1792.02944,1
-25.645,462142,1405.11006,1385.57673,-1796.73433,1
-25.644,462143,1371.15657,1384.68117,-1800.14968,1
-25.643,462144,1351.52042,1382.88885,-1799.77208,1
-25.642,462145,1349.14696,1381.44523,-1796.46343,1
-25.641,462146,1349.94507,1381.18476,-1794.96765,1
-25.64,462147,1346.30799,1381.05392,-1794.97451,1
-25.639,462148,1333.73052,1378.98117,-1794.57635,1
-25.638,462149,1312.21533,1376.59252,-1794.57426,1
-25.637,462150,1308.54458,1375.45049,-1793.01351,1
-25.636,462151,1332.84569,1377.59358,-1788.34498,1
-25.635,462152,1356.29326,1379.44102,-1786.87632,1
-25.634,462153,1359.12985,1381.54805,-1788.53601,1
-25.633,462154,1357.4329,1381.70719,-1791.01437,1
-25.632,462155,1359.92408,1381.17313,-1792.60075,1
-25.631,462156,1371.40334,1381.59722,-1793.26057,1
-25.63,462157,1394.21344,1384.80783,-1790.65585,1
-25.629,462158,1407.86976,1385.81544,-1792.46396,1
-25.628,462159,1388.04257,1384.48119,-1797.3882,1
-25.627,462160,1358.12461,1383.94862,-1800.18663,1
-25.626,462161,1349.36482,1381.65146,-1798.10941,1
-25.625,462162,1351.95971,1380.51182,-1796.69678,1
-25.624,462163,1351.69059,1380.86051,-1794.77721,1
-25.623,462164,1346.61674,1378.85332,-1794.10875,1
-25.622,462165,1330.68234,1376.74272,-1795.49396,1
-25.621,462166,1313.42024,1374.95279,-1795.22544,1
-25.62,462167,1319.29576,1375.38314,-1792.89341,1
-25.619,462168,1348.99765,1376.52576,-1789.21193,1
-25.618,462169,1364.20935,1379.33522,-1788.23769,1
-25.617,462170,1363.95872,1381.79749,-1789.61992,1
-25.616,462171,1361.78195,1380.68706,-1791.95404,1
-25.615,462172,1365.56745,1382.50351,-1792.41806,1
-25.614,462173,1378.50553,1383.85534,-1792.48005,1
-25.613,462174,1401.23695,1387.33566,-1792.19693,1
-25.612,462175,1405.29454,1387.76392,-1795.02457,1
-25.611,462176,1376.78117,1386.1078,-1798.77132,1
-25.61,462177,1350.13252,1384.57954,-1798.49178,1
-25.609,462178,1347.1204,1382.20608,-1796.67503,1
-25.608,462179,1350.29465,1382.2335,-1795.24928,1
-25.607,462180,1347.54449,1380.69332,-1794.73221,1
-25.606,462181,1339.61916,1378.02541,-1793.17176,1
-25.605,462182,1321.02937,1376.30701,-1794.97659,1
-25.604,462183,1309.49169,1375.61142,-1793.16133,1
-25.603,462184,1327.60286,1375.61798,-1788.18643,1
-25.602,462185,1355.2171,1377.43205,-1787.1505,1
-25.601,462186,1364.51691,1380.0782,-1789.69771,1
-25.6,462187,1364.16972,1380.18131,-1791.54634,1
-25.599,462188,1365.97008,1379.20737,-1792.3981,1
-25.598,462189,1372.2989,1380.71209,-1793.14017,1
-25.597,462190,1390.39397,1383.15409,-1792.78165,1
-25.596,462191,1410.3505,1386.46066,-1791.68552,1
-25.595,462192,1401.32904,1386.14237,-1794.75456,1
-25.594,462193,1367.07932,1384.68057,-1800.16041,1
-25.593,462194,1348.22637,1383.08167,-1799.23594,1
-25.592,462195,1348.50651,1381.11711,-1796.01163,1
-25.591,462196,1350.23445,1382.39473,-1795.57949,1
-25.59,462197,1344.22719,1381.95217,-1794.90238,1
-25.589,462198,1331.42352,1380.4087,-1793.8152,1
-25.588,462199,1311.5114,1376.63901,-1793.99192,1
-25.587,462200,1308.22718,1375.54139,-1792.04136,1
-25.586,462201,1333.93079,1377.64663,-1788.16915,1
-25.585,462202,1356.87321,1379.0378,-1787.96053,1
-25.584,462203,1359.29525,1380.53805,-1789.72602,1
-25.583,462204,1358.76566,1380.05793,-1792.45114,1
-25.582,462205,1363.21127,1380.62388,-1793.35415,1
-25.581,462206,1375.58192,1381.60169,-1794.64012,1
-25.58,462207,1398.76336,1384.19956,-1792.28932,1
-25.579,462208,1412.53561,1384.96906,-1793.6644,1
-25.578,462209,1392.4551,1384.39924,-1797.91838,1
-25.577,462210,1361.23419,1384.10598,-1799.82781,1
-25.576,462211,1351.06981,1381.61719,-1798.88129,1
-25.575,462212,1352.23836,1381.14035,-1796.77397,1
